customerID,gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,OnlineBackup,DeviceProtection,TechSupport,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn
8779-QRDMV,0,1,1,1,1,No phone service,No,Yes,No,Yes,Month-to-month,0,Electronic check,39.65,0
7734-DBOAI,1,0,0,1,1,No phone service,No,No,Yes,No,Month-to-month,1,Electronic check,40.1,0
9514-JDSKI,0,1,1,1,1,No phone service,Yes,No,No,No,Month-to-month,1,Electronic check,40.2,0
6959-UWKHF,0,0,1,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,42.9,0
6702-OHFWR,0,1,1,1,1,No phone service,Yes,Yes,No,Yes,Month-to-month,0,Electronic check,43.3,0
1478-VPOAD,1,0,1,1,0,No,No,No,No,No,Month-to-month,1,Electronic check,43.8,1
6650-VJONK,0,0,1,1,0,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),43.85,1
1895-QTKDO,1,0,1,1,0,No,No,No,No,No,Month-to-month,1,Credit card (automatic),43.95,1
3085-QUOZK,1,0,1,1,0,No,No,No,No,No,Month-to-month,1,Mailed check,43.95,0
5522-JBWMO,0,0,0,1,0,No,No,No,No,No,Month-to-month,1,Electronic check,44,1
1942-OQFRW,0,0,1,1,0,No,No,No,No,No,Month-to-month,1,Electronic check,44,1
8720-RQSBJ,0,1,1,1,0,No,No,No,No,No,Month-to-month,1,Electronic check,44,1
9214-EKVXR,1,0,1,1,0,No,No,No,No,No,Month-to-month,0,Mailed check,44,1
3961-SXAXY,0,0,1,1,0,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),44.05,1
4855-SNKMY,1,0,1,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,44.1,0
7663-RGWBC,0,0,1,1,0,No,No,No,No,No,Month-to-month,0,Mailed check,44.15,0
6145-NNPNO,1,0,1,1,0,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),44.15,1
0082-LDZUE,0,0,1,1,0,No,No,No,No,No,Month-to-month,0,Mailed check,44.3,1
6142-VSJQO,1,0,0,1,0,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),44.35,0
6982-SSHFK,0,0,1,1,0,No,No,No,No,No,Month-to-month,1,Mailed check,44.4,0
0415-MOSGF,1,0,1,1,0,No,No,No,No,No,Month-to-month,1,Mailed check,44.4,0
4361-JEIVL,0,0,0,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,44.4,0
5858-EAFCZ,0,0,1,1,0,No,No,No,No,No,Month-to-month,1,Mailed check,44.45,1
6595-COKXZ,1,0,1,1,0,No,No,No,No,No,Month-to-month,0,Mailed check,44.45,0
2903-YYTBW,0,0,0,1,0,No,No,No,No,No,Month-to-month,1,Electronic check,44.55,1
8180-AKMJV,1,0,1,1,0,No,No,No,No,No,Month-to-month,0,Credit card (automatic),44.55,1
4146-SVFUD,0,0,1,1,0,No,No,No,No,No,Month-to-month,1,Mailed check,44.6,1
7851-FLGGQ,0,0,1,1,1,No phone service,Yes,No,Yes,Yes,Month-to-month,0,Mailed check,44.65,0
9448-REEVD,0,0,1,1,0,No,No,No,No,No,Month-to-month,1,Credit card (automatic),44.7,0
4373-VVHQL,0,0,1,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,44.75,1
2672-OJQZP,1,0,1,1,0,No,No,No,No,No,Month-to-month,1,Mailed check,44.75,1
8705-WZCYL,0,0,1,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,44.8,1
8710-YGLWG,0,0,1,1,0,No,No,No,No,No,Month-to-month,0,Mailed check,44.9,1
4847-QNOKA,1,0,1,1,0,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),44.9,0
8950-MTZNV,0,0,1,1,0,No,No,No,No,No,Month-to-month,0,Mailed check,44.95,1
8356-WUAOJ,1,0,1,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,45,1
2833-SLKDQ,0,0,1,1,0,No,No,No,No,No,Month-to-month,1,Mailed check,45.05,0
5696-QURRL,0,0,1,1,0,No,No,No,No,No,Month-to-month,0,Mailed check,45.05,0
8080-DDEMJ,0,1,1,1,0,No,No,No,No,No,Month-to-month,1,Electronic check,45.1,0
4193-ORFCL,1,1,1,1,0,No,No,No,No,No,Month-to-month,1,Mailed check,45.1,0
3926-CUQZX,0,0,1,1,0,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),45.1,0
1612-EOHDH,1,0,1,1,0,No,No,No,No,No,Month-to-month,1,Electronic check,45.15,0
7252-NTGSS,1,0,1,1,0,No,No,No,No,No,Month-to-month,1,Mailed check,45.15,1
4706-DGAHW,0,1,1,1,0,No,No,No,No,No,Month-to-month,1,Electronic check,45.2,1
3413-BMNZE,0,1,1,1,0,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),45.25,1
6582-OIVSP,1,0,1,1,0,No,No,No,No,No,Month-to-month,1,Mailed check,45.3,1
5552-ZNFSJ,0,0,1,1,0,No,No,No,No,No,Month-to-month,1,Electronic check,45.3,0
7065-YUNRY,1,0,1,1,0,No,No,No,No,No,Month-to-month,0,Mailed check,45.3,0
5077-DXTCG,1,0,1,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,45.3,0
7568-PODML,0,0,1,1,1,No phone service,No,No,No,Yes,Month-to-month,0,Mailed check,45.3,0
1963-SVUCV,0,0,1,1,0,No,No,No,No,No,Month-to-month,1,Electronic check,45.3,0
7754-IXRMC,1,0,1,1,0,No,No,No,No,No,Month-to-month,1,Mailed check,45.35,1
5692-FPTAH,1,0,1,1,0,No,No,No,No,No,Month-to-month,0,Mailed check,45.4,0
2275-RBYQS,1,0,1,1,0,No,No,No,No,No,Month-to-month,0,Mailed check,45.4,1
3566-HJGPK,0,0,1,1,0,No,No,No,No,No,Month-to-month,0,Mailed check,45.55,1
9244-ZVAPM,0,0,1,1,0,No,No,No,No,No,Month-to-month,1,Mailed check,45.6,1
2082-CEFLT,0,0,1,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,45.6,0
2135-RXIHG,0,0,1,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,45.65,0
6128-CZOMY,1,0,1,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,45.65,0
0887-HJGAR,0,0,1,1,0,No,No,No,No,No,Month-to-month,0,Mailed check,45.7,0
9117-SHLZX,0,0,1,1,0,No,No,No,No,No,Month-to-month,0,Mailed check,45.7,0
9828-AOQLM,1,0,0,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,45.7,0
7359-PTSXY,0,0,1,1,0,No,No,No,No,No,Month-to-month,1,Electronic check,45.75,0
5133-POWUA,0,0,1,1,0,No,No,No,No,No,Month-to-month,0,Mailed check,45.8,1
7825-GKXMW,1,0,1,1,0,No,No,No,No,No,Month-to-month,1,Electronic check,45.8,0
3165-HDOEW,0,0,0,1,0,No,No,No,No,No,Month-to-month,0,Mailed check,45.85,0
4237-RLAQD,0,0,1,1,0,No,No,No,No,No,Month-to-month,0,Mailed check,45.85,0
6127-IYJOZ,0,1,1,1,0,No,No,No,No,No,Month-to-month,0,Mailed check,45.85,1
7054-LGEQW,1,0,1,1,0,No,No,No,No,No,Month-to-month,1,Mailed check,45.95,0
5103-MHMHY,1,0,0,1,0,No,No,No,No,No,Month-to-month,1,Mailed check,45.95,0
1976-CFOCS,1,1,1,1,0,No,No,No,No,No,Month-to-month,1,Electronic check,46,0
3669-OYSJI,0,0,1,1,0,No,No,No,No,No,Month-to-month,1,Credit card (automatic),46.2,0
7593-XFKDI,0,0,1,1,0,No,No,No,No,No,Month-to-month,1,Mailed check,46.3,0
6185-TASNN,0,1,1,1,0,No,No,No,No,No,Month-to-month,1,Electronic check,46.3,1
8286-AFUYI,0,0,1,1,0,No,No,No,No,No,Month-to-month,1,Electronic check,47.95,1
0623-GDISB,1,0,1,1,0,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),48.45,1
0322-YINQP,0,0,1,1,0,No,No,No,No,No,Month-to-month,0,Mailed check,48.55,0
1794-HBQTJ,1,0,1,1,0,No,No,No,No,No,Month-to-month,0,Credit card (automatic),48.6,0
9752-ZNQUT,1,0,1,1,0,No,Yes,No,No,No,Month-to-month,0,Electronic check,48.6,1
5207-PLSTK,0,0,0,1,0,No,No,No,No,No,Month-to-month,0,Mailed check,48.75,1
6876-ADESB,0,0,0,1,0,No,No,Yes,No,No,Month-to-month,1,Electronic check,48.95,0
2607-FBDFF,0,0,1,1,0,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),49,1
2273-QCKXA,0,0,1,1,0,No,No,No,Yes,No,Month-to-month,1,Mailed check,49.05,1
9661-MHUMO,0,1,0,1,0,No,No,No,Yes,No,Month-to-month,0,Credit card (automatic),49.25,0
3716-UVSPD,0,0,1,1,0,No,No,No,Yes,No,Month-to-month,0,Electronic check,49.3,1
4065-JJAVA,1,0,1,1,0,No,Yes,No,No,No,Month-to-month,1,Electronic check,49.5,1
2722-JMONI,1,1,1,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,49.55,0
8885-QSQBX,1,0,1,1,0,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),49.55,1
1660-HSOOQ,0,0,1,1,0,No,No,Yes,No,No,Month-to-month,0,Mailed check,49.65,0
7312-XSBAT,0,0,1,1,0,No,No,No,No,No,Month-to-month,1,Electronic check,49.75,1
7442-YGZFK,0,0,1,1,0,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),49.8,1
8757-TFHHJ,0,0,1,1,0,No,No,No,No,No,Month-to-month,0,Credit card (automatic),49.8,1
8064-RAVOH,0,0,0,1,0,No,No,Yes,No,No,Month-to-month,0,Electronic check,49.85,1
1536-HBSWP,1,0,1,1,0,No,No,No,Yes,No,Month-to-month,0,Electronic check,49.9,1
1406-PUQVY,0,0,0,1,0,No,Yes,No,No,No,Month-to-month,0,Electronic check,49.9,1
1453-RZFON,1,0,0,1,0,No,No,No,No,No,Month-to-month,1,Mailed check,49.9,1
7623-TRNQN,0,0,0,1,0,No,No,No,Yes,No,Month-to-month,0,Mailed check,49.9,0
3334-CTHOL,1,0,1,1,0,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),49.95,0
1471-GIQKQ,1,0,1,1,0,No,Yes,No,No,No,Month-to-month,1,Electronic check,49.95,1
8445-DNBAE,0,0,0,1,0,Yes,No,No,No,No,Month-to-month,0,Electronic check,50.05,1
0248-IPDFW,1,0,1,1,0,Yes,No,No,No,No,Month-to-month,0,Electronic check,50.1,1
4749-VFKVB,1,0,1,1,0,Yes,No,No,No,No,Month-to-month,0,Mailed check,50.1,0
5047-LHVLY,0,1,0,1,0,No,No,Yes,No,No,Month-to-month,0,Mailed check,50.15,0
1845-ZLLIG,0,0,1,1,0,No,Yes,No,No,No,Month-to-month,0,Mailed check,50.15,1
2740-TVLFN,0,0,1,1,0,Yes,No,No,No,No,Month-to-month,0,Electronic check,50.15,1
0374-AACSZ,1,0,1,1,0,No,No,No,No,No,Month-to-month,1,Electronic check,50.15,1
8992-JQYUN,0,0,1,1,1,No phone service,No,Yes,No,Yes,Month-to-month,0,Electronic check,50.35,0
7767-UXAGJ,0,0,1,1,0,Yes,No,No,No,No,Month-to-month,0,Electronic check,50.45,0
7250-EQKIY,1,0,0,1,0,No,No,Yes,No,No,Month-to-month,1,Mailed check,50.45,0
8280-MQRQN,1,0,1,1,0,No,No,Yes,No,No,Month-to-month,0,Mailed check,50.45,0
6608-QQLVK,0,0,1,1,0,No,No,Yes,No,No,Month-to-month,0,Electronic check,50.5,0
6689-KXGBO,1,0,1,1,0,No,Yes,No,No,No,Month-to-month,1,Electronic check,50.55,0
9058-CBREO,1,1,1,1,0,Yes,No,No,No,No,Month-to-month,1,Mailed check,50.55,0
2947-DOMLJ,0,0,0,1,0,No,No,No,No,No,Month-to-month,1,Mailed check,50.6,0
6905-NIQIN,0,0,1,1,0,No,Yes,No,No,No,Month-to-month,1,Mailed check,50.65,0
6888-SBYAI,0,0,1,1,0,No,No,No,No,No,Month-to-month,0,Mailed check,50.7,1
4317-VTEOA,0,0,1,1,0,No,Yes,No,No,No,Month-to-month,0,Electronic check,50.75,0
2103-ZRXFN,0,0,1,1,0,Yes,No,No,No,No,Month-to-month,1,Mailed check,50.75,1
7794-JASDG,0,0,1,1,0,No,No,No,No,No,Month-to-month,0,Mailed check,50.75,1
2207-NHRJK,0,0,1,1,0,No,Yes,No,No,No,Month-to-month,1,Electronic check,50.8,0
9637-EIHEQ,1,0,1,1,0,No,No,No,Yes,No,Month-to-month,0,Electronic check,50.8,0
3946-MHCZW,0,0,1,1,0,No,No,Yes,No,No,Month-to-month,1,Mailed check,50.9,0
9537-VHDTA,1,0,0,1,0,No,No,No,No,No,Month-to-month,1,Mailed check,51.2,1
8695-WDYEA,0,0,1,1,0,No,No,No,No,No,Month-to-month,1,Mailed check,51.25,1
9564-KCLHR,0,0,1,1,0,No,No,No,Yes,No,Month-to-month,1,Mailed check,51.25,0
4678-DVQEO,1,0,1,1,0,No,No,No,Yes,No,Month-to-month,0,Electronic check,52.2,0
2386-LAHRK,0,0,1,1,0,No,No,No,No,No,Month-to-month,0,Mailed check,53.5,0
4929-BSTRX,1,0,1,1,0,No,No,No,No,No,Month-to-month,0,Mailed check,53.55,0
9108-EJFJP,1,0,1,1,0,No,Yes,No,No,No,Month-to-month,0,Mailed check,53.55,1
9732-KPKBW,0,0,1,1,0,No,No,No,Yes,No,Month-to-month,0,Electronic check,53.95,0
6907-FLBER,0,0,1,1,0,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,54.3,1
4349-GFQHK,0,0,1,1,0,Yes,No,Yes,No,No,Month-to-month,1,Electronic check,54.35,0
7246-ZGQDF,1,0,0,1,0,No,No,No,Yes,No,Month-to-month,1,Electronic check,54.5,1
0674-EYYZV,1,0,1,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,54.65,1
4074-SJFFA,1,0,1,1,0,No,No,No,No,Yes,Month-to-month,0,Mailed check,54.75,0
3658-KIBGF,1,0,1,1,0,No,Yes,No,No,No,Month-to-month,0,Electronic check,54.9,0
3583-EKAPL,0,0,1,1,0,No,No,No,No,Yes,Month-to-month,0,Electronic check,55,0
4351-QLCSU,1,0,1,1,0,No,No,No,No,No,Month-to-month,0,Credit card (automatic),55,0
3577-AMVUX,0,0,1,1,0,No,No,Yes,Yes,No,Month-to-month,1,Mailed check,55.05,1
2232-DMLXU,1,0,1,1,0,No,No,No,No,No,Month-to-month,1,Mailed check,55.2,0
5501-TVMGM,0,0,1,1,0,No,No,No,No,Yes,Month-to-month,0,Electronic check,55.25,1
3518-PZXZQ,1,0,1,1,0,No,No,No,No,No,Month-to-month,0,Mailed check,55.3,1
3063-QFSZL,1,0,1,1,0,No,No,No,No,Yes,Month-to-month,0,Electronic check,55.4,0
9822-OAOVB,1,0,1,1,0,No,No,No,No,Yes,Month-to-month,0,Electronic check,55.45,1
4727-MCYZG,0,0,1,1,0,No,No,No,No,Yes,Month-to-month,1,Mailed check,55.55,1
2043-WVTQJ,0,0,1,1,0,No,No,Yes,No,No,Month-to-month,1,Mailed check,55.7,1
6629-CZTTH,0,0,1,1,0,No,No,No,No,Yes,Month-to-month,0,Mailed check,55.7,0
4201-JMNGR,1,1,1,1,0,No,No,Yes,No,No,Month-to-month,0,Electronic check,55.8,0
5909-ECHUI,1,0,1,1,0,No,No,No,No,Yes,Month-to-month,0,Electronic check,56.25,0
3891-PUQOD,1,0,0,1,0,No,No,Yes,No,Yes,Month-to-month,1,Electronic check,59.2,0
2853-CWQFQ,0,0,0,1,0,No,No,No,Yes,Yes,Month-to-month,0,Mailed check,59.55,1
3877-JRJIP,0,0,1,1,0,Yes,No,No,No,No,Month-to-month,0,Electronic check,59.85,0
4797-AXPXK,1,0,0,1,0,No,Yes,No,Yes,No,Month-to-month,0,Electronic check,60,0
1582-RAFML,0,0,1,1,0,Yes,Yes,No,Yes,No,Month-to-month,1,Mailed check,60.1,0
5673-FSSMF,1,0,1,1,0,Yes,No,No,No,Yes,Month-to-month,0,Electronic check,60.15,0
1928-BXYIV,0,0,1,1,0,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,61.15,1
1541-ETJZO,0,0,1,1,0,Yes,No,Yes,Yes,No,Month-to-month,1,Mailed check,62.05,0
6260-ONULR,0,0,1,1,0,No,No,No,No,Yes,Month-to-month,0,Mailed check,62.8,1
6416-TVAIH,0,0,0,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,68.5,0
2856-HYAPG,1,0,1,1,0,No,No,No,No,No,Month-to-month,1,Electronic check,68.65,0
4806-HIPDW,1,0,1,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,68.95,0
1086-LXKFY,1,0,0,1,0,No,No,No,No,No,Month-to-month,0,Mailed check,69.1,0
3716-BDVDB,0,0,1,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,69.1,0
3871-IKPYH,0,1,1,1,0,No,No,No,No,No,Month-to-month,1,Electronic check,69.1,0
1447-GIQMR,0,0,1,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,69.15,0
9728-FTTVZ,1,0,1,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,69.2,0
7660-HDPJV,1,0,1,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,69.2,0
7206-GZCDC,1,1,1,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,69.25,0
0679-IDSTG,1,1,0,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,69.25,0
3428-XZMAZ,0,0,1,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,69.35,0
6457-GIRWB,0,0,1,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,69.35,0
7908-QCBCA,1,0,1,1,0,No,No,No,No,No,Month-to-month,0,Mailed check,69.4,0
5884-GCYMI,0,0,1,1,0,No,No,No,No,No,Month-to-month,1,Mailed check,69.4,0
5186-SAMNZ,0,1,1,1,0,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),69.5,0
0488-GSLFR,1,0,1,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,69.5,0
4110-PFEUZ,1,0,1,1,0,No,No,No,No,No,Month-to-month,1,Mailed check,69.55,0
1820-TQVEV,0,0,1,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,69.55,0
2506-TNFCO,1,1,1,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,69.55,0
8375-DKEBR,1,1,1,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,69.6,0
2636-ALXXZ,1,1,1,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,69.6,0
7665-TOALD,1,0,1,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,69.6,0
6502-MJQAE,0,0,1,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,69.6,0
8062-YBDOE,0,1,1,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,69.65,0
4871-JTKJF,1,1,1,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,69.65,0
4550-EVXNY,1,0,0,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,69.65,0
7254-IQWOZ,0,0,1,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,69.65,0
4501-EQDRN,1,0,1,1,0,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),69.7,0
1084-UQCHV,0,0,0,1,0,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),69.75,0
5539-TMZLF,0,1,1,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,69.75,0
4510-HIMLV,0,0,1,1,0,No,No,No,No,No,Month-to-month,0,Electronic check,69.8,0
